new_Chr1	6400001	6500000	0.169	7
new_Chr1	6500001	6600000	0.337	14
new_Chr1	6600001	6700000	0.674	28
new_Chr1	6700001	6800000	0.217	9
new_Chr1	6800001	6900000	0.482	20
new_Chr1	6900001	7000000	0.361	15
new_Chr1	7000001	7100000	0.482	20
new_Chr1	7100001	7200000	0.217	9
new_Chr1	7200001	7300000	0.193	8
new_Chr1	7300001	7400000	0.217	9
new_Chr1	7400001	7500000	0.409	17
new_Chr1	7500001	7600000	0.193	8
new_Chr1	7600001	7700000	0.361	15
new_Chr1	7700001	7800000	0.987	41
new_Chr1	7800001	7900000	0.65	27
new_Chr1	7900001	8000000	0.409	17
new_Chr1	8000001	8100000	0.602	25
new_Chr1	8100001	8200000	0.698	29
new_Chr1	8200001	8300000	0.337	14
new_Chr1	8300001	8400000	0.698	29
new_Chr1	8400001	8500000	0.337	14
new_Chr1	8500001	8600000	0.409	17
new_Chr1	8600001	8700000	0.265	11
new_Chr1	8700001	8800000	0.12	5
new_Chr1	8800001	8900000	0.096	4
new_Chr1	8900001	9000000	0.939	39
new_Chr1	9000001	9100000	0.241	10
new_Chr1	9100001	9200000	0.626	26
new_Chr1	9200001	9300000	0.313	13
new_Chr1	9300001	9400000	0.313	13
new_Chr1	9400001	9500000	0.433	18
new_Chr1	9500001	9600000	0.072	3
new_Chr1	9600001	9700000	0.096	4
new_Chr1	9700001	9800000	0.169	7
new_Chr1	9800001	9900000	0.722	30
new_Chr1	9900001	10000000	0.602	25
new_Chr1	10000001	10100000	0.337	14
new_Chr1	10100001	10200000	0.506	21
new_Chr1	10200001	10300000	0.409	17
new_Chr1	10300001	10400000	0.265	11
new_Chr1	10400001	10500000	0.337	14
new_Chr1	10500001	10600000	0.53	22
new_Chr1	10600001	10700000	0.626	26
new_Chr1	10700001	10800000	0.12	5
new_Chr1	10800001	10900000	0.289	12
new_Chr1	10900001	11000000	0.482	20
new_Chr1	11000001	11100000	0.53	22
new_Chr1	11100001	11200000	0.891	37
new_Chr1	11200001	11300000	0.53	22
new_Chr1	11300001	11400000	0.265	11
new_Chr1	11400001	11500000	0.674	28
new_Chr1	11500001	11600000	0.313	13
new_Chr1	11600001	11700000	0.433	18
new_Chr1	11700001	11800000	0.337	14
new_Chr1	11800001	11900000	0.626	26
new_Chr1	11900001	12000000	0.53	22
new_Chr1	12000001	12100000	0.217	9
new_Chr1	12100001	12200000	0.144	6
new_Chr1	12200001	12300000	0.385	16
new_Chr1	12300001	12400000	0.385	16
new_Chr1	12400001	12500000	0.578	24
new_Chr1	12500001	12600000	0.458	19
new_Chr1	12600001	12700000	0.746	31
new_Chr1	12700001	12800000	0.409	17
new_Chr1	12800001	12900000	0.072	3
new_Chr1	12900001	13000000	0.506	21
new_Chr1	13000001	13100000	1.18	49
new_Chr1	13100001	13200000	0.458	19
new_Chr1	13200001	13300000	0.53	22
new_Chr1	13300001	13400000	0.217	9
new_Chr1	13400001	13500000	0.361	15
new_Chr1	13500001	13600000	0.024	1
new_Chr1	13600001	13700000	0.024	1
new_Chr1	13700001	13800000	0	0
new_Chr1	13800001	13900000	0.048	2
new_Chr1	13900001	14000000	0.024	1
new_Chr1	14000001	14100000	0.024	1
new_Chr1	14100001	14200000	0.12	5
new_Chr1	14200001	14300000	0	0
new_Chr1	14300001	14400000	0	0
new_Chr1	14400001	14500000	0	0
new_Chr1	14500001	14600000	0	0
new_Chr1	14600001	14700000	0	0
new_Chr1	14700001	14800000	0	0
new_Chr1	14800001	14900000	0	0
new_Chr1	14900001	15000000	0	0
new_Chr1	15000001	15100000	0	0
new_Chr1	15100001	15200000	0	0
new_Chr1	15200001	15300000	0	0
new_Chr1	15300001	15400000	0	0
new_Chr1	15400001	15500000	0	0
new_Chr1	15500001	15600000	0.024	1
new_Chr1	15600001	15700000	0.193	8
new_Chr1	15700001	15800000	0	0
new_Chr1	15800001	15900000	0.048	2
new_Chr1	15900001	16000000	0.217	9
new_Chr1	16000001	16100000	0	0
new_Chr1	16100001	16200000	0.987	41
new_Chr1	16200001	16300000	0.313	13
new_Chr1	16300001	16400000	0.072	3
new_Chr1	16400001	16500000	0.891	37
new_Chr1	16500001	16600000	0.193	8
new_Chr1	16600001	16700000	0.53	22
new_Chr1	16700001	16800000	0.795	33
new_Chr1	16800001	16900000	0.674	28
new_Chr1	16900001	17000000	0.409	17
new_Chr1	17000001	17100000	0.289	12
new_Chr1	17100001	17200000	0.578	24
new_Chr1	17200001	17300000	1.854	77
new_Chr1	17300001	17400000	0.963	40
new_Chr1	17400001	17500000	0.265	11
new_Chr1	17500001	17600000	0.313	13
new_Chr1	17600001	17700000	0.289	12
new_Chr1	17700001	17800000	0.433	18
new_Chr1	17800001	17900000	0.506	21
new_Chr1	17900001	18000000	0.313	13
new_Chr1	18000001	18100000	0.265	11
new_Chr1	18100001	18200000	0.385	16
new_Chr1	18200001	18300000	0.193	8
new_Chr1	18300001	18400000	0.289	12
new_Chr1	18400001	18500000	0.409	17
new_Chr1	18500001	18600000	0.096	4
new_Chr1	18600001	18700000	0.096	4
new_Chr1	18700001	18800000	0.289	12
new_Chr1	18800001	18900000	0.144	6
new_Chr1	18900001	19000000	0.169	7
new_Chr1	19000001	19100000	0.53	22
new_Chr1	19100001	19200000	0.217	9
new_Chr1	19200001	19300000	0.265	11
new_Chr1	19300001	19400000	0.217	9
new_Chr1	19400001	19500000	0.506	21
new_Chr1	19500001	19600000	0.458	19
new_Chr1	19600001	19700000	0.65	27
new_Chr1	19700001	19800000	0.144	6
new_Chr1	19800001	19900000	0.626	26
new_Chr1	19900001	20000000	0.241	10
new_Chr1	20000001	20100000	0.409	17
new_Chr1	20100001	20200000	0.337	14
new_Chr1	20200001	20300000	0.12	5
new_Chr1	20300001	20400000	0.169	7
new_Chr1	20400001	20500000	0.217	9
new_Chr1	20500001	20600000	0.289	12
new_Chr1	20600001	20700000	0.12	5
new_Chr1	20700001	20800000	0.241	10
new_Chr1	20800001	20900000	0.12	5
new_Chr1	20900001	21000000	0.169	7
new_Chr1	21000001	21100000	0.337	14
new_Chr1	21100001	21200000	0.313	13
new_Chr1	21200001	21300000	0.12	5
new_Chr1	21300001	21400000	0.217	9
new_Chr1	21400001	21500000	0.241	10
new_Chr1	21500001	21600000	0.12	5
new_Chr1	21600001	21700000	0.144	6
new_Chr1	21700001	21800000	0.169	7
new_Chr1	21800001	21900000	0.144	6
new_Chr1	21900001	22000000	0.313	13
new_Chr1	22000001	22100000	0.289	12
new_Chr1	22100001	22200000	0.313	13
new_Chr1	22200001	22300000	0.193	8
new_Chr1	22300001	22400000	0.265	11
new_Chr1	22400001	22500000	0.072	3
new_Chr1	22500001	22600000	0.169	7
new_Chr1	22600001	22700000	0.241	10
new_Chr1	22700001	22800000	0.169	7
new_Chr1	22800001	22900000	0.433	18
new_Chr1	22900001	23000000	0.217	9
new_Chr1	23000001	23100000	0.602	25
new_Chr1	23100001	23200000	0.361	15
new_Chr1	23200001	23300000	0.458	19
new_Chr1	23300001	23400000	0.385	16
new_Chr1	23400001	23500000	0.506	21
new_Chr1	23500001	23600000	0.241	10
new_Chr1	23600001	23700000	0.265	11
new_Chr1	23700001	23800000	0.458	19
new_Chr1	23800001	23900000	0.12	5
new_Chr1	23900001	24000000	0.217	9
new_Chr1	24000001	24100000	0.289	12
new_Chr1	24100001	24200000	0.193	8
new_Chr1	24200001	24300000	0.265	11
new_Chr1	24300001	24400000	0.482	20
new_Chr1	24400001	24500000	0.819	34
new_Chr1	24500001	24600000	0.409	17
new_Chr1	24600001	24700000	0.795	33
new_Chr1	24700001	24800000	0.578	24
new_Chr1	24800001	24900000	0.746	31
new_Chr1	24900001	25000000	0.458	19
new_Chr1	25000001	25100000	0.241	10
new_Chr1	25100001	25200000	0.241	10
new_Chr1	25200001	25300000	0.506	21
new_Chr1	25300001	25400000	0.409	17
new_Chr1	25400001	25500000	0.409	17
new_Chr1	25500001	25600000	0.265	11
new_Chr1	25600001	25700000	0.819	34
new_Chr1	25700001	25800000	0.53	22
new_Chr1	25800001	25900000	0.193	8
new_Chr1	25900001	26000000	0.217	9
new_Chr1	26000001	26100000	0.458	19
new_Chr1	26100001	26200000	0.458	19
new_Chr1	26200001	26300000	0.506	21
new_Chr1	26300001	26400000	0.771	32
new_Chr1	26400001	26500000	0.722	30
new_Chr1	26500001	26600000	0.698	29
new_Chr1	26600001	26700000	0.674	28
new_Chr1	26700001	26800000	0.578	24
new_Chr1	26800001	26900000	0.361	15
new_Chr1	26900001	27000000	0.289	12
new_Chr1	27000001	27100000	0.241	10
new_Chr1	27100001	27200000	0.746	31
new_Chr1	27200001	27300000	0.072	3
new_Chr1	27300001	27400000	0.337	14
new_Chr1	27400001	27500000	0.144	6
new_Chr1	27500001	27600000	0.385	16
new_Chr1	27600001	27700000	0.337	14
new_Chr1	27700001	27800000	0.048	2
new_Chr1	27800001	27900000	0.12	5
new_Chr1	27900001	28000000	0.12	5
new_Chr1	28000001	28100000	0.072	3
new_Chr1	28100001	28200000	0.313	13
new_Chr1	28200001	28300000	0.337	14
new_Chr1	28300001	28400000	0.433	18
new_Chr1	28400001	28500000	0.506	21
new_Chr1	28500001	28600000	0.433	18
new_Chr1	28600001	28700000	0.169	7
new_Chr1	28700001	28800000	0.337	14
new_Chr1	28800001	28900000	0.337	14
new_Chr1	28900001	29000000	0.746	31
new_Chr1	29000001	29100000	0.217	9
new_Chr1	29100001	29200000	0.313	13
new_Chr1	29200001	29300000	0.433	18
new_Chr1	29300001	29400000	0.722	30
new_Chr1	29400001	29500000	0.506	21
new_Chr1	29500001	29600000	0.458	19
new_Chr1	29600001	29700000	0.217	9
new_Chr1	29700001	29800000	0.458	19
new_Chr1	29800001	29900000	0.337	14
new_Chr1	29900001	30000000	0.072	3
new_Chr1	30000001	30100000	0.12	5
new_Chr1	30100001	30200000	0.265	11
new_Chr1	30200001	30300000	0.241	10
new_Chr1	30300001	30400000	0.096	4
new_Chr1	30400001	30427671	0	0
new_Chr4	1	100000	0.956	27
new_Chr4	100001	200000	2.442	69
new_Chr4	200001	300000	1.487	42
new_Chr4	300001	400000	1.593	45
new_Chr4	400001	500000	1.204	34
new_Chr4	500001	600000	1.133	32
new_Chr4	600001	700000	1.31	37
new_Chr4	700001	800000	1.664	47
new_Chr4	800001	900000	0.85	24
new_Chr4	900001	1000000	0.779	22
new_Chr4	1000001	1100000	1.062	30
new_Chr4	1100001	1200000	0.496	14
new_Chr4	1200001	1300000	1.204	34
new_Chr4	1300001	1400000	0.602	17
new_Chr4	1400001	1500000	0.566	16
new_Chr4	1500001	1600000	0.956	27
new_Chr4	1600001	1700000	0.035	1
new_Chr4	1700001	1800000	0	0
new_Chr4	1800001	1900000	0	0
new_Chr4	1900001	2000000	0	0
new_Chr4	2000001	2100000	0	0
new_Chr4	2100001	2200000	0	0
new_Chr4	2200001	2300000	0	0
new_Chr4	2300001	2400000	0	0
new_Chr4	2400001	2500000	0	0
new_Chr4	2500001	2600000	0	0
new_Chr4	2600001	2700000	0	0
new_Chr4	2700001	2800000	0.035	1
new_Chr4	2800001	2900000	0.035	1
new_Chr4	2900001	3000000	0.106	3
new_Chr4	3000001	3100000	0	0
new_Chr4	3100001	3200000	0	0
new_Chr4	3200001	3300000	0	0
new_Chr4	3300001	3400000	0.035	1
new_Chr4	3400001	3500000	0	0
new_Chr4	3500001	3600000	0	0
new_Chr4	3600001	3700000	0.035	1
new_Chr4	3700001	3800000	0	0
new_Chr4	3800001	3900000	0.035	1
new_Chr4	3900001	4000000	0	0
new_Chr4	4000001	4100000	0	0
new_Chr4	4100001	4200000	0	0
new_Chr4	4200001	4300000	0	0
new_Chr4	4300001	4400000	0	0
new_Chr4	4400001	4500000	0	0
new_Chr4	4500001	4600000	0	0
new_Chr4	4600001	4700000	0	0
new_Chr4	4700001	4800000	0.035	1
new_Chr4	4800001	4900000	0.991	28
new_Chr4	4900001	5000000	0	0
new_Chr4	5000001	5100000	0	0
new_Chr4	5100001	5200000	1.558	44
new_Chr4	5200001	5300000	1.487	42
new_Chr4	5300001	5400000	2.442	69
new_Chr4	5400001	5500000	1.699	48
new_Chr4	5500001	5600000	0.531	15
new_Chr4	5600001	5700000	0.991	28
new_Chr4	5700001	5800000	2.832	80
new_Chr4	5800001	5900000	0.354	10
new_Chr4	5900001	6000000	0.106	3
new_Chr4	6000001	6100000	0.885	25
new_Chr4	6100001	6200000	1.027	29
new_Chr4	6200001	6300000	1.31	37
new_Chr4	6300001	6400000	1.133	32
new_Chr4	6400001	6500000	0.673	19
new_Chr4	6500001	6600000	0.779	22
new_Chr4	6600001	6700000	0.212	6
new_Chr4	6700001	6800000	1.027	29
new_Chr4	6800001	6900000	1.345	38
new_Chr4	6900001	7000000	0.885	25
new_Chr4	7000001	7100000	0.566	16
new_Chr4	7100001	7200000	0.46	13
new_Chr4	7200001	7300000	1.451	41
new_Chr4	7300001	7400000	2.053	58
new_Chr4	7400001	7500000	0.991	28
new_Chr4	7500001	7600000	0.814	23
new_Chr4	7600001	7700000	0.956	27
new_Chr4	7700001	7800000	1.876	53
new_Chr4	7800001	7900000	0.602	17
new_Chr4	7900001	8000000	0.496	14
new_Chr4	8000001	8100000	0.92	26
new_Chr4	8100001	8200000	0.283	8
new_Chr4	8200001	8300000	0.248	7
new_Chr4	8300001	8400000	0.602	17
new_Chr4	8400001	8500000	1.027	29
new_Chr4	8500001	8600000	0.319	9
new_Chr4	8600001	8700000	0.743	21
new_Chr4	8700001	8800000	0.319	9
new_Chr4	8800001	8900000	0.673	19
new_Chr4	8900001	9000000	0.531	15
new_Chr4	9000001	9100000	0.46	13
new_Chr4	9100001	9200000	0.319	9
new_Chr4	9200001	9300000	0.602	17
new_Chr4	9300001	9400000	0.885	25
new_Chr4	9400001	9500000	0.319	9
new_Chr4	9500001	9600000	0.248	7
new_Chr4	9600001	9700000	0.212	6
new_Chr4	9700001	9800000	0.708	20
new_Chr4	9800001	9900000	0.531	15
new_Chr4	9900001	10000000	0.743	21
new_Chr4	10000001	10100000	0.708	20
new_Chr4	10100001	10200000	1.133	32
new_Chr4	10200001	10300000	0.531	15
new_Chr4	10300001	10400000	0.814	23
new_Chr4	10400001	10500000	0.531	15
new_Chr4	10500001	10600000	0.389	11
new_Chr4	10600001	10700000	0.425	12
new_Chr4	10700001	10800000	0.743	21
new_Chr4	10800001	10900000	0.637	18
new_Chr4	10900001	11000000	0.602	17
new_Chr4	11000001	11100000	0.283	8
new_Chr4	11100001	11200000	0.283	8
new_Chr4	11200001	11300000	0.389	11
new_Chr4	11300001	11400000	0.531	15
new_Chr4	11400001	11500000	0.425	12
new_Chr4	11500001	11600000	0.673	19
new_Chr4	11600001	11700000	0.743	21
new_Chr4	11700001	11800000	0.991	28
new_Chr4	11800001	11900000	0.566	16
new_Chr4	11900001	12000000	0.708	20
new_Chr4	12000001	12100000	0.142	4
new_Chr4	12100001	12200000	0.389	11
new_Chr4	12200001	12300000	0.389	11
new_Chr4	12300001	12400000	0.743	21
new_Chr4	12400001	12500000	0.673	19
new_Chr4	12500001	12600000	0.389	11
new_Chr4	12600001	12700000	0.248	7
new_Chr4	12700001	12800000	0.106	3
new_Chr4	12800001	12900000	0.248	7
new_Chr4	12900001	13000000	0.248	7
new_Chr4	13000001	13100000	0.142	4
new_Chr4	13100001	13200000	0.319	9
new_Chr4	13200001	13300000	0.354	10
new_Chr4	13300001	13400000	0.071	2
new_Chr4	13400001	13500000	0.177	5
new_Chr4	13500001	13600000	0.071	2
new_Chr4	13600001	13700000	0.389	11
new_Chr4	13700001	13800000	0.319	9
new_Chr4	13800001	13900000	0.248	7
new_Chr4	13900001	14000000	0	0
new_Chr4	14000001	14100000	0.248	7
new_Chr4	14100001	14200000	0.283	8
new_Chr4	14200001	14300000	0.425	12
new_Chr4	14300001	14400000	0.106	3
new_Chr4	14400001	14500000	0.389	11
new_Chr4	14500001	14600000	0.248	7
new_Chr4	14600001	14700000	0.425	12
new_Chr4	14700001	14800000	0.531	15
new_Chr4	14800001	14900000	0.46	13
new_Chr4	14900001	15000000	0.248	7
new_Chr4	15000001	15100000	0.248	7
new_Chr4	15100001	15200000	0.071	2
new_Chr4	15200001	15300000	0.283	8
new_Chr4	15300001	15400000	0.142	4
new_Chr4	15400001	15500000	0.566	16
new_Chr4	15500001	15600000	0.142	4
new_Chr4	15600001	15700000	0.319	9
new_Chr4	15700001	15800000	0.071	2
new_Chr4	15800001	15900000	0.319	9
new_Chr4	15900001	16000000	0.389	11
new_Chr4	16000001	16100000	0.071	2
new_Chr4	16100001	16200000	0.319	9
new_Chr4	16200001	16300000	0.283	8
new_Chr4	16300001	16400000	0.425	12
new_Chr4	16400001	16500000	0.319	9
new_Chr4	16500001	16600000	0.531	15
new_Chr4	16600001	16700000	0.814	23
new_Chr4	16700001	16800000	0.496	14
new_Chr4	16800001	16900000	0.354	10
new_Chr4	16900001	17000000	0.566	16
new_Chr4	17000001	17100000	0.283	8
new_Chr4	17100001	17200000	0.46	13
new_Chr4	17200001	17300000	0.319	9
new_Chr4	17300001	17400000	1.027	29
new_Chr4	17400001	17500000	1.274	36
new_Chr4	17500001	17600000	1.168	33
new_Chr4	17600001	17700000	1.239	35
new_Chr4	17700001	17800000	0.673	19
new_Chr4	17800001	17900000	0.92	26
new_Chr4	17900001	18000000	0.354	10
new_Chr4	18000001	18100000	0.92	26
new_Chr4	18100001	18200000	0.602	17
new_Chr4	18200001	18300000	0.212	6
new_Chr4	18300001	18400000	0.389	11
new_Chr4	18400001	18500000	0.248	7
new_Chr4	18500001	18585056	0.177	5
